text,category,sentiment,offensive
ആ കിളി പിന്നിട് എന്തായി അവസ്ഥ എന്ന് അറിയില്ലസ്വന്തം മക്കളെ പരിചരിക്കുമ്പോലെ അവർ അതിനെ രക്ഷപെടുത്താന് ശ്രമിച്ചു(വേണം എങ്കിൽ കളഞ്ഞിട്ട് പോകാമായിരുന്നു ആരും ചോദിക്കാനും പറയാനും വരില്ലായിരുന്നുപക്ഷെ നമ്മുടെ ജീവൻ പോലെ മറ്റുള്ള ജീവജാലങ്ങളുടെയും ജീവന് വില കല്പ്പിക്കുന്നവര് എന്നും നല്ലത് മാത്രം ചെയ്യുന്നു) ബിഗ് സല്യൂട്ട് സൂർത്തുകളെ,People_and_Blogs,positive,0
വാവ സുരേഷ് എനിക്ക് താങ്കളെ ഒരുപാട് ഇഷ്ടം ഒണ്ട് താങ്കളെ പാമ്പ് കടിച്ചു എന്നവിവരം എന്നെ ഒരുപാട് വേധനപ്പിച്ചു ദൈവം താങ്കളെ രക്ഷിക്കാനും പൂർവാധികം ആരോഗ്യത്തോടെ തിരിച്ചു വരാനും ദൈവം തുണച്ചു താങ്കളുടെ തിരിച്ചു വരവിൽ അതിയാ സന്തോഷം ദൈവം തുണക്കട്ടെ കടപ്പാട് റാഷിദ്,People_and_Blogs,positive,0
വാവച്ചേട്ട ചേട്ടനെപോലെ സമൂഹത്തിന് നല്ല പ്രവർത്തി ചെയ്യുന്നവർക്കിടയിൽ ചേട്ടന്റെ പേരിൽ തന്നെ ഒരു കുറ്റവാളി   ഉണ്ടായത് വളരെ ദുഃഖകരം ആണ്സത്യത്തിന്റെ കൂടെ നിൽക്കുന്ന വാവ ചേട്ടന് സർവ്വ ഐശ്വര്യങ്ങളും നൽകി ദൈവം അനുഗ്രഹിക്കട്ടെ,People_and_Blogs,positive,0
അമ്മച്ചി ചുരിദാർ ഇട്ടപ്പോൾ അപ്പചന്റെ മുഖത്തെ സന്തോഷം കണ്ടില്ലേ എന്തായാലും അമ്മച്ചി പൊളിച്ചു കട്ടക്ക് കൂടെ നിക്കുന്ന അപ്പച്ചനും ,People_and_Blogs,positive,0
ഏത് കമ്പനിയാണ് ഈ സ്ക്രാപ്പ് തയ്യാറാക്കുന്നത് എന്നതിനെ കുറിച്ച് വിട്ടേക്കുക  അത് മറക്കുക  മറ്റു പല വിലപ്പെട്ട വിഷയങ്ങളും നടക്കുന്നു  വെറുതെ സമയം പാഴാക്കുക  ആർക്കാണ് ഈ സ്ക്രാപ്പ് വേണ്ടത്  ഈ പ്രദേശം എത്രയും വേഗം വൃത്തിയാക്കാൻ അവരോട് ആവശ്യപ്പെടുക  ഒരു വാർത്താ സ്ക്രാപ്പ് അപാരത,People_and_Blogs,negative,0
"60 വയസ്സ് ആയില്ലേനഷ്ടപരിഹാരം നൽകിയാൽ ഇനി ഇത് ഒരു കീഴ്വണക്കം , ആയി മാറും എല്ലാവരും കേസ് കൊടുക്കാൻ തുടങ്ങും",People_and_Blogs,negative,0
ഉള്ളവരായിട്ടും താങ്കൾ ഈ ചാനലിനെ ക്കുറിച്ച് ഇപ്പോൾ മാത്രമാണ് അറിഞ്ഞതെങ്കിൽ അത് മറ്റുള്ളവരുടെ കുഴപ്പമല്ല പിന്നെ അടുപ്പിച്ചു കുറെ പ്രമോ വീഡിയോ വരുമ്പോൾ ഒരു തരം വിരസത അനുഭപ്പെടുന്നുണ്ട് അഭിനന്ദനത്തോടൊപ്പം വിമർശനവും കൂടി ഉണ്ടാകുമ്പോഴാണ് ഏത് മാധ്യമവും കൂടുതൽ മികച്ചതും ജനാധിപത്യം പരവും ആകുന്നത് താങ്കളുടെ അഭിപ്രായത്തെ മാനിക്കുന്നു എന്ന് വെച്ച് എന്റെ അഭിപ്രായം പ്രസക്തം അല്ലാതെ ആകുന്നില്ല എന്ന് ഇപ്പോഴും ഉറച്ചു വിശ്വസിക്കുന്നു,People_and_Blogs,negative,0
ഇന്ന് ഞാനും ഞാനും എൻറെ പെങ്ങളുടെ മകനും എന്നും നമ്മുടെ കുഞ്ഞാൻ ഇക്കാൻറെ വീട്ടിൽ പോയിരുന്നു ഹൃദ്യമായ സ്വീകരണം നമ്മുടെ മനസ്സിനെ വളരെയേറെ സന്തോഷിപ്പിച്ചുജെസ്സി താത്തക്ക് പ്രാങ്ക് കൊടുത്തു വരുന്ന വഴിയാണ് നമ്മൾ  കണ്ടത്,People_and_Blogs,positive,0
ഞാന് കണ്ടു സൂപ്പര് പടം കുടുബ സമേതം കാണാന് പറ്റിയ ക്ലാസ് ചിത്രം എവിടേയും ഇഴച്ചില് ഇല്ല എല്ലാവരേയും തൃപ്തിപെടുത്തുന്ന ചിത്രം,People_and_Blogs,positive,0
ജോഗ്രാഫിയിൽ സാർ പോലെ ഹിസ്റ്ററിയിൽ പൊളി ക്ലാസ്സ് നൽകുന്നത് അജിത് സുമേരു സർന്റെ അസ്ത അക്കാദമി ആണ് പക്ഷെ അദേഹത്തിന്റെ കഷ്ടപ്പടിനു വേണ്ടത്ര വ്യൂഴ്സ് ഇല്ലാ എല്ലാവരും ആ ചാനെലും കാണുക നല്ല മികച്ച ക്ലാസ് ആണ്,People_and_Blogs,positive,0
ഇതൊന്ന് ശ്രദ്ധിക്കണേ  തലച്ചോറിൻറെ അടിഭാഗത്തായി പയർ വിത്ത് ആകൃതിയിൽ കാണപ്പെടുന്ന ഗ്രന്ഥി പീയൂഷ ഗ്രന്ഥി (പിറ്റ്യൂട്ടറി ഗ്രന്ഥി) തലച്ചോറിന് മധ്യഭാഗത്ത് കാണപ്പെടുന്ന ഗ്രന്ഥി    പീനിയൽ ഗ്രന്ഥി ഏറ്റവും ചെറിയ അന്തസ്രാവി ഗ്രന്ഥി പിയൂഷഗ്രന്ഥി (പിറ്റ്യൂട്ടറി ഗ്രന്ഥി) ഏറ്റവും വലിയ അന്തസ്രാവി ഗ്രന്ഥി  തൈറോയ്ഡ് ഗ്രന്ഥി പിറ്റ്യൂട്ടറി ഗ്രന്ഥി യും പീനിയൽ ഗ്രന്ഥിയും വേറെ വേറെയാണ് രണ്ടും വേറെ സ്ഥലങ്ങളിലാണ് കാണപ്പെടുന്നതും അപ്പൊ ഇതൊന്ന് ശ്രദ്ധിച്ചു വെച്ചേക്കുക ക്ലാസ്സിൽ പറഞ്ഞതിൽ ഒരു മിസ്റ്റേക് ഉണ്ട്,People_and_Blogs,negative,0
പഠിക്കാൻ അവസരം ലഭിച്ച ഓരോ വ്യക്തിയും അത് ലഭിക്കാത്ത ഓരോരുത്തരെയും പഠിപ്പിക്കണം -മഹാദേവ് ഗോവിന്ദ് റാനഡെ,People_and_Blogs,neutral,0
ഹ്രസ്വ- കേവ് = രണ്ടിലും 2 അക്ഷരം  ദീർഘ - വെക്സ് = ഇവരണ്ടിലും 3 അക്ഷരം  ഇങ്ങനെയാ ഞാൻ പഠിച്ചെ,People_and_Blogs,neutral,0
ഇത്രയേറെ ആത്മർത്ഥമായി ക്ലാസ് എടുത്തു തരുന്ന പ്രിയ ഗുരുവിന് എങ്ങനെ യാണ് കടപ്പാട് അറിയിക്കേണ്ടത് എന്നറിയില്ല സാറിനും കുടുംബത്തിനും ആയുർആരേഗ്യം നൽകണെ എന്ന പ്രാർത്ഥനയാടെ,People_and_Blogs,positive,0
വിദ്യാഭ്യാസമുള്ള കൃത്യമായി മലയാളം സംസാരിക്കുന്ന ഇസ്ലാമിക മതപണ്ടിതൻ മുസ്ലിം സമൂഹത്തെ വിഭാഗീയതയില്ലാതെ കാണുന്നഭാഷാ പ്രയോഗത്തിൽ അന്തസ്സും ആഢ്യത്വവും നിറഞ്ഞു നിൽക്കുന്നു ആദരവ്,People_and_Blogs,positive,0
ദൈവം അനുഭവിപ്പിക്കും ഒരു സംശയവും ഇല്ല ഏത് ക്രുരൻമാർക്കും അഹങ്കാരി കൾക്കും നാളെ ദൈവം പണി കൊടുക്കും കാത്തിരുന്നു കാണാം അവരെ ദൈവത്തിൻ്റെ പേര് പറഞ്ഞാണ് ചെറ്റ താരങ്ങളും നെരികേടുകളും കലാപവും അഴിച്ചു വിടുന്നത് ഈ പറയുന്ന പേരിൽ ഉള്ള ഈ ദൈവം ഇത്രും കൊടും ക്രൂരൻ ആയിരുന്നോ,People_and_Blogs,negative,1
ഞങ്ങൾ ചേട്ടൻ അനിയൻ മക്കൾ കർത്താവിന്റെ മക്കൾ കർത്താവിന്റെ മണവാട്ടിയെ  കൊണ്ടുപോയാൽ പോലും ഞങ്ങൾ ശ്രമിക്കും അതിൽ സുഡാപ്പികൾ ഇടപെടേണ്ട ഇടപെട്ടാൽ കസ മെത്രാന്മാർ സഹിക്കില്ല സംഘപരിവാർ നീണാൾ വാഴട്ടെ കുഞ്ഞാടുകൾ നിങ്ങൾക്ക് സപ്പോർട്ട്,People_and_Blogs,negative,0
പ്രേക്ഷകരുടെ പ്രതികരണങ്ങളിൽ വിദ്വേഷവും വെറുപ്പും കലരാതെ സൂക്ഷിക്കുക സ്പർധ വളർത്തുന്നതോ അധിക്ഷേപമാകുന്നതോ അശ്ലീലം കലർന്നതോ ആയ പ്രതികരണങ്ങൾ സൈബർ നിയമപ്രകാരം ശിക്ഷാർഹമാണ് അത്തരം പ്രതികരണങ്ങൾ നിയമനടപടി നേരിടേണ്ടി വരും,People_and_Blogs,negative,0
